[2026-05-30 22:50:36] ============================================================
[2026-05-30 22:50:36]   JOB START   : mnist_fedmd_uniform
[2026-05-30 22:50:36]   PID         : 3467995
[2026-05-30 22:50:36]   Log         : /home/gad/Desktop/HomeSenseKD/logs/phase1/mnist_fedmd_uniform.log
[2026-05-30 22:50:36]   Results dir : /home/gad/Desktop/HomeSenseKD/results/phase1
[2026-05-30 22:50:36]   Fig dir     : /home/gad/Desktop/HomeSenseKD/results/phase1/figures
[2026-05-30 22:50:36]   Cmd         : /home/gad/Desktop/HomeSenseKD/myenv/bin/python /home/gad/Desktop/HomeSenseKD/run_fedkd.py \
[2026-05-30 22:50:36]                   --config /home/gad/Desktop/HomeSenseKD/config/mnist.yaml \
[2026-05-30 22:50:36]                   --algorithm fedmd --heterogeneity uniform \
[2026-05-30 22:50:36]                   --override experiment.results_dir=/home/gad/Desktop/HomeSenseKD/results/phase1 \
[2026-05-30 22:50:36]                              experiment.fig_dir=/home/gad/Desktop/HomeSenseKD/results/phase1/figures
[2026-05-30 22:50:36] ============================================================
[2026-05-31 16:14:24] ============================================================
[2026-05-31 16:14:24]   JOB START   : mnist_fedmd_uniform
[2026-05-31 16:14:24]   PID         : 578731
[2026-05-31 16:14:24]   Log         : /home/gad/Desktop/HomeSenseKD/logs/phase1/mnist_fedmd_uniform.log
[2026-05-31 16:14:24]   Results dir : /home/gad/Desktop/HomeSenseKD/results/phase1
[2026-05-31 16:14:24]   Fig dir     : /home/gad/Desktop/HomeSenseKD/results/phase1/figures
[2026-05-31 16:14:24]   Cmd         : /home/gad/Desktop/HomeSenseKD/myenv/bin/python /home/gad/Desktop/HomeSenseKD/run_fedkd.py \
[2026-05-31 16:14:24]                   --config /home/gad/Desktop/HomeSenseKD/config/mnist.yaml \
[2026-05-31 16:14:24]                   --algorithm fedmd --heterogeneity uniform \
[2026-05-31 16:14:24]                   --override experiment.results_dir=/home/gad/Desktop/HomeSenseKD/results/phase1 \
[2026-05-31 16:14:24]                              experiment.fig_dir=/home/gad/Desktop/HomeSenseKD/results/phase1/figures
[2026-05-31 16:14:24] ============================================================
[2026-06-02 13:36:24] WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
[2026-06-02 13:36:24] I0000 00:00:1780258465.173578  578758 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
[2026-06-02 13:36:24] I0000 00:00:1780258465.175695  578758 cudart_stub.cc:31] Could not find cuda drivers on your machine, GPU will not be used.
[2026-06-02 13:36:24] I0000 00:00:1780258465.389542  578758 cpu_feature_guard.cc:227] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
[2026-06-02 13:36:24] To enable the following instructions: AVX2 AVX_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
[2026-06-02 13:36:24] WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
[2026-06-02 13:36:24] I0000 00:00:1780258466.314948  578758 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
[2026-06-02 13:36:24] I0000 00:00:1780258466.316251  578758 cudart_stub.cc:31] Could not find cuda drivers on your machine, GPU will not be used.
[2026-06-02 13:36:24] E0000 00:00:1780258469.660148  578758 cuda_platform.cc:52] failed call to cuInit: INTERNAL: CUDA error: Failed call to cuInit: CUDA_ERROR_NO_DEVICE: no CUDA-capable device is detected
[2026-06-02 13:36:24]   Saved tiers_mnist_uniform.png
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   Dataset    : mnist  (public: cifar10)
[2026-06-02 13:36:24]   Algorithms : ['fedmd']
[2026-06-02 13:36:24]   Heterogen. : uniform  ->  ['small', 'small', 'small', 'small', 'small', 'small']...
[2026-06-02 13:36:24]   Seeds      : [42, 123, 456]
[2026-06-02 13:36:24]   Settings   : ['iid', 'noniid']
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24] 
[2026-06-02 13:36:24] [seed=42]  FEDMD  dataset=mnist  hetero=uniform
[2026-06-02 13:36:24] Loading MNIST...
[2026-06-02 13:36:24]   -> 60000 train, 10000 test
[2026-06-02 13:36:24] Loading CIFAR-10...
[2026-06-02 13:36:24]   -> 50000 train, 10000 test
[2026-06-02 13:36:24] 
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   FEDMD — IID
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   Round   1/50 | Avg: 0.9310 | Min: 0.8978 | Max: 0.9568
[2026-06-02 13:36:24]   Round  46/50 | Avg: 0.9576 | Min: 0.9214 | Max: 0.9686
[2026-06-02 13:36:24]   Round  47/50 | Avg: 0.9590 | Min: 0.9408 | Max: 0.9742
[2026-06-02 13:36:24]   Round  48/50 | Avg: 0.9582 | Min: 0.9338 | Max: 0.9699
[2026-06-02 13:36:24]   Round  49/50 | Avg: 0.9588 | Min: 0.9410 | Max: 0.9707
[2026-06-02 13:36:24]   Round  50/50 | Avg: 0.9581 | Min: 0.9370 | Max: 0.9691
[2026-06-02 13:36:24]   FEDMD — IID done.
[2026-06-02 13:36:24] 
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   FEDMD — NONIID
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   Round   1/50 | Avg: 0.8161 | Min: 0.6836 | Max: 0.9621
[2026-06-02 13:36:24]   Round   2/50 | Avg: 0.8393 | Min: 0.7398 | Max: 0.9640
[2026-06-02 13:36:24]   Round   3/50 | Avg: 0.8430 | Min: 0.7445 | Max: 0.9671
[2026-06-02 13:36:24]   Round   4/50 | Avg: 0.8488 | Min: 0.7366 | Max: 0.9656
[2026-06-02 13:36:24]   Round   5/50 | Avg: 0.8529 | Min: 0.7494 | Max: 0.9713
[2026-06-02 13:36:24]   Round   6/50 | Avg: 0.8516 | Min: 0.7070 | Max: 0.9710
[2026-06-02 13:36:24]   Round   7/50 | Avg: 0.8554 | Min: 0.7421 | Max: 0.9761
[2026-06-02 13:36:24]   Round   8/50 | Avg: 0.8525 | Min: 0.7593 | Max: 0.9727
[2026-06-02 13:36:24]   Round   9/50 | Avg: 0.8572 | Min: 0.7323 | Max: 0.9691
[2026-06-02 13:36:24]   Round  10/50 | Avg: 0.8497 | Min: 0.7428 | Max: 0.9708
[2026-06-02 13:36:24]   Round  11/50 | Avg: 0.8536 | Min: 0.7326 | Max: 0.9674
[2026-06-02 13:36:24]   Round  12/50 | Avg: 0.8508 | Min: 0.7384 | Max: 0.9720
[2026-06-02 13:36:24]   Round  13/50 | Avg: 0.8484 | Min: 0.7240 | Max: 0.9743
[2026-06-02 13:36:24]   Round  14/50 | Avg: 0.8527 | Min: 0.7491 | Max: 0.9703
[2026-06-02 13:36:24]   Round  15/50 | Avg: 0.8571 | Min: 0.7374 | Max: 0.9733
[2026-06-02 13:36:24]   Round  16/50 | Avg: 0.8552 | Min: 0.7305 | Max: 0.9722
[2026-06-02 13:36:24]   Round  17/50 | Avg: 0.8559 | Min: 0.7378 | Max: 0.9758
[2026-06-02 13:36:24]   Round  18/50 | Avg: 0.8535 | Min: 0.7427 | Max: 0.9757
[2026-06-02 13:36:24]   Round  19/50 | Avg: 0.8544 | Min: 0.7451 | Max: 0.9710
[2026-06-02 13:36:24]   Round  20/50 | Avg: 0.8532 | Min: 0.7416 | Max: 0.9702
[2026-06-02 13:36:24]   Round  21/50 | Avg: 0.8584 | Min: 0.7302 | Max: 0.9730
[2026-06-02 13:36:24]   Round  22/50 | Avg: 0.8535 | Min: 0.7179 | Max: 0.9701
[2026-06-02 13:36:24]   Round  23/50 | Avg: 0.8521 | Min: 0.7230 | Max: 0.9725
[2026-06-02 13:36:24]   Round  24/50 | Avg: 0.8574 | Min: 0.7288 | Max: 0.9753
[2026-06-02 13:36:24]   Round  25/50 | Avg: 0.8570 | Min: 0.7323 | Max: 0.9680
[2026-06-02 13:36:24]   Round  26/50 | Avg: 0.8514 | Min: 0.7293 | Max: 0.9694
[2026-06-02 13:36:24]   Round  27/50 | Avg: 0.8510 | Min: 0.7251 | Max: 0.9710
[2026-06-02 13:36:24]   Round  28/50 | Avg: 0.8489 | Min: 0.7331 | Max: 0.9650
[2026-06-02 13:36:24]   Round  29/50 | Avg: 0.8542 | Min: 0.7288 | Max: 0.9731
[2026-06-02 13:36:24]   Round  30/50 | Avg: 0.8527 | Min: 0.7358 | Max: 0.9755
[2026-06-02 13:36:24]   Round  31/50 | Avg: 0.8512 | Min: 0.7378 | Max: 0.9766
[2026-06-02 13:36:24]   Round  32/50 | Avg: 0.8541 | Min: 0.7394 | Max: 0.9710
[2026-06-02 13:36:24]   Round  33/50 | Avg: 0.8526 | Min: 0.7380 | Max: 0.9665
[2026-06-02 13:36:24]   Round  34/50 | Avg: 0.8538 | Min: 0.7267 | Max: 0.9715
[2026-06-02 13:36:24]   Round  35/50 | Avg: 0.8529 | Min: 0.7315 | Max: 0.9700
[2026-06-02 13:36:24]   Round  36/50 | Avg: 0.8532 | Min: 0.7321 | Max: 0.9751
[2026-06-02 13:36:24]   Round  37/50 | Avg: 0.8493 | Min: 0.7139 | Max: 0.9714
[2026-06-02 13:36:24]   Round  38/50 | Avg: 0.8485 | Min: 0.7348 | Max: 0.9742
[2026-06-02 13:36:24]   Round  39/50 | Avg: 0.8488 | Min: 0.7212 | Max: 0.9731
[2026-06-02 13:36:24]   Round  40/50 | Avg: 0.8543 | Min: 0.7376 | Max: 0.9717
[2026-06-02 13:36:24]   Round  41/50 | Avg: 0.8507 | Min: 0.7399 | Max: 0.9718
[2026-06-02 13:36:24]   Round  42/50 | Avg: 0.8527 | Min: 0.7379 | Max: 0.9697
[2026-06-02 13:36:24]   Round  43/50 | Avg: 0.8512 | Min: 0.7361 | Max: 0.9708
[2026-06-02 13:36:24]   Round  44/50 | Avg: 0.8508 | Min: 0.7313 | Max: 0.9694
[2026-06-02 13:36:24]   Round  45/50 | Avg: 0.8509 | Min: 0.7317 | Max: 0.9690
[2026-06-02 13:36:24]   Round  46/50 | Avg: 0.8489 | Min: 0.7285 | Max: 0.9587
[2026-06-02 13:36:24]   Round  47/50 | Avg: 0.8453 | Min: 0.7294 | Max: 0.9670
[2026-06-02 13:36:24]   Round  48/50 | Avg: 0.8486 | Min: 0.7305 | Max: 0.9693
[2026-06-02 13:36:24]   Round  49/50 | Avg: 0.8491 | Min: 0.7298 | Max: 0.9678
[2026-06-02 13:36:24]   Round  50/50 | Avg: 0.8499 | Min: 0.7283 | Max: 0.9723
[2026-06-02 13:36:24]   FEDMD — NONIID done.
[2026-06-02 13:36:24] 
[2026-06-02 13:36:24] [seed=123]  FEDMD  dataset=mnist  hetero=uniform
[2026-06-02 13:36:24] Loading MNIST...
[2026-06-02 13:36:24]   -> 60000 train, 10000 test
[2026-06-02 13:36:24] Loading CIFAR-10...
[2026-06-02 13:36:24]   -> 50000 train, 10000 test
[2026-06-02 13:36:24] 
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   FEDMD — IID
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   Round   1/50 | Avg: 0.9285 | Min: 0.8936 | Max: 0.9556
[2026-06-02 13:36:24]   Round   2/50 | Avg: 0.9426 | Min: 0.9134 | Max: 0.9651
[2026-06-02 13:36:24]   Round   3/50 | Avg: 0.9481 | Min: 0.9228 | Max: 0.9664
[2026-06-02 13:36:24]   Round   4/50 | Avg: 0.9532 | Min: 0.9278 | Max: 0.9678
[2026-06-02 13:36:24]   Round   5/50 | Avg: 0.9545 | Min: 0.9316 | Max: 0.9680
[2026-06-02 13:36:24]   Round   6/50 | Avg: 0.9557 | Min: 0.9354 | Max: 0.9731
[2026-06-02 13:36:24]   Round   7/50 | Avg: 0.9576 | Min: 0.9382 | Max: 0.9746
[2026-06-02 13:36:24]   Round   8/50 | Avg: 0.9565 | Min: 0.9340 | Max: 0.9714
[2026-06-02 13:36:24]   Round   9/50 | Avg: 0.9578 | Min: 0.9377 | Max: 0.9743
[2026-06-02 13:36:24]   Round  10/50 | Avg: 0.9581 | Min: 0.9394 | Max: 0.9713
[2026-06-02 13:36:24]   Round  11/50 | Avg: 0.9581 | Min: 0.9391 | Max: 0.9733
[2026-06-02 13:36:24]   Round  12/50 | Avg: 0.9577 | Min: 0.9368 | Max: 0.9739
[2026-06-02 13:36:24]   Round  13/50 | Avg: 0.9574 | Min: 0.9375 | Max: 0.9704
[2026-06-02 13:36:24]   Round  14/50 | Avg: 0.9583 | Min: 0.9400 | Max: 0.9708
[2026-06-02 13:36:24]   Round  15/50 | Avg: 0.9585 | Min: 0.9413 | Max: 0.9722
[2026-06-02 13:36:24]   Round  16/50 | Avg: 0.9585 | Min: 0.9394 | Max: 0.9735
[2026-06-02 13:36:24]   Round  17/50 | Avg: 0.9590 | Min: 0.9396 | Max: 0.9729
[2026-06-02 13:36:24]   Round  18/50 | Avg: 0.9583 | Min: 0.9379 | Max: 0.9724
[2026-06-02 13:36:24]   Round  19/50 | Avg: 0.9586 | Min: 0.9377 | Max: 0.9734
[2026-06-02 13:36:24]   Round  20/50 | Avg: 0.9584 | Min: 0.9358 | Max: 0.9733
[2026-06-02 13:36:24]   Round  21/50 | Avg: 0.9585 | Min: 0.9362 | Max: 0.9704
[2026-06-02 13:36:24]   Round  22/50 | Avg: 0.9570 | Min: 0.9316 | Max: 0.9738
[2026-06-02 13:36:24]   Round  23/50 | Avg: 0.9582 | Min: 0.9352 | Max: 0.9738
[2026-06-02 13:36:24]   Round  24/50 | Avg: 0.9583 | Min: 0.9371 | Max: 0.9717
[2026-06-02 13:36:24]   Round  25/50 | Avg: 0.9580 | Min: 0.9386 | Max: 0.9714
[2026-06-02 13:36:24]   Round  26/50 | Avg: 0.9581 | Min: 0.9396 | Max: 0.9725
[2026-06-02 13:36:24]   Round  27/50 | Avg: 0.9587 | Min: 0.9373 | Max: 0.9723
[2026-06-02 13:36:24]   Round  28/50 | Avg: 0.9592 | Min: 0.9396 | Max: 0.9725
[2026-06-02 13:36:24]   Round  29/50 | Avg: 0.9577 | Min: 0.9373 | Max: 0.9727
[2026-06-02 13:36:24]   Round  30/50 | Avg: 0.9567 | Min: 0.9380 | Max: 0.9711
[2026-06-02 13:36:24]   Round  31/50 | Avg: 0.9583 | Min: 0.9375 | Max: 0.9718
[2026-06-02 13:36:24]   Round  32/50 | Avg: 0.9586 | Min: 0.9406 | Max: 0.9710
[2026-06-02 13:36:24]   Round  33/50 | Avg: 0.9571 | Min: 0.9362 | Max: 0.9727
[2026-06-02 13:36:24]   Round  34/50 | Avg: 0.9577 | Min: 0.9363 | Max: 0.9712
[2026-06-02 13:36:24]   Round  35/50 | Avg: 0.9583 | Min: 0.9359 | Max: 0.9718
[2026-06-02 13:36:24]   Round  36/50 | Avg: 0.9569 | Min: 0.9336 | Max: 0.9719
[2026-06-02 13:36:24]   Round  37/50 | Avg: 0.9586 | Min: 0.9381 | Max: 0.9744
[2026-06-02 13:36:24]   Round  38/50 | Avg: 0.9585 | Min: 0.9333 | Max: 0.9734
[2026-06-02 13:36:24]   Round  39/50 | Avg: 0.9578 | Min: 0.9353 | Max: 0.9730
[2026-06-02 13:36:24]   Round  40/50 | Avg: 0.9579 | Min: 0.9364 | Max: 0.9727
[2026-06-02 13:36:24]   Round  41/50 | Avg: 0.9582 | Min: 0.9389 | Max: 0.9727
[2026-06-02 13:36:24]   Round  42/50 | Avg: 0.9579 | Min: 0.9368 | Max: 0.9710
[2026-06-02 13:36:24]   Round  43/50 | Avg: 0.9585 | Min: 0.9377 | Max: 0.9724
[2026-06-02 13:36:24]   Round  44/50 | Avg: 0.9569 | Min: 0.9309 | Max: 0.9723
[2026-06-02 13:36:24]   Round  45/50 | Avg: 0.9571 | Min: 0.9319 | Max: 0.9718
[2026-06-02 13:36:24]   Round  46/50 | Avg: 0.9567 | Min: 0.9368 | Max: 0.9708
[2026-06-02 13:36:24]   Round  47/50 | Avg: 0.9576 | Min: 0.9348 | Max: 0.9704
[2026-06-02 13:36:24]   Round  48/50 | Avg: 0.9584 | Min: 0.9369 | Max: 0.9743
[2026-06-02 13:36:24]   Round  49/50 | Avg: 0.9569 | Min: 0.9330 | Max: 0.9748
[2026-06-02 13:36:24]   Round  50/50 | Avg: 0.9581 | Min: 0.9343 | Max: 0.9731
[2026-06-02 13:36:24]   FEDMD — IID done.
[2026-06-02 13:36:24] 
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   FEDMD — NONIID
[2026-06-02 13:36:24] =================================================================
[2026-06-02 13:36:24]   Round   1/50 | Avg: 0.8342 | Min: 0.6596 | Max: 0.9543
[2026-06-02 13:36:24]   Round   2/50 | Avg: 0.8495 | Min: 0.6717 | Max: 0.9588
[2026-06-02 13:36:24]   Round   3/50 | Avg: 0.8597 | Min: 0.6825 | Max: 0.9604
[2026-06-02 13:36:24]   Round   4/50 | Avg: 0.8628 | Min: 0.6820 | Max: 0.9640
[2026-06-02 13:36:24]   Round   5/50 | Avg: 0.8646 | Min: 0.6812 | Max: 0.9647
[2026-06-02 13:36:24]   Round   6/50 | Avg: 0.8671 | Min: 0.6850 | Max: 0.9710
[2026-06-02 13:36:24]   Round   7/50 | Avg: 0.8707 | Min: 0.6958 | Max: 0.9729
[2026-06-02 13:36:24]   Round   8/50 | Avg: 0.8680 | Min: 0.6697 | Max: 0.9661
[2026-06-02 13:36:24]   Round   9/50 | Avg: 0.8702 | Min: 0.6915 | Max: 0.9680
[2026-06-02 13:36:24]   Round  10/50 | Avg: 0.8695 | Min: 0.6886 | Max: 0.9643
[2026-06-02 13:36:24]   Round  11/50 | Avg: 0.8684 | Min: 0.6981 | Max: 0.9670
[2026-06-02 13:36:24]   Round  12/50 | Avg: 0.8685 | Min: 0.6791 | Max: 0.9666
[2026-06-02 13:36:24]   Round  13/50 | Avg: 0.8677 | Min: 0.6808 | Max: 0.9686
[2026-06-02 13:36:24]   Round  14/50 | Avg: 0.8660 | Min: 0.6847 | Max: 0.9646
[2026-06-02 13:36:24]   Round  15/50 | Avg: 0.8676 | Min: 0.6797 | Max: 0.9631
[2026-06-02 13:36:24]   Round  16/50 | Avg: 0.8661 | Min: 0.6613 | Max: 0.9641
[2026-06-02 13:36:24]   Round  17/50 | Avg: 0.8669 | Min: 0.6783 | Max: 0.9657
